,title,abstract,paragraph,pub_date,year,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
153,Gabrielle Blair Would Like a Word With Men,"After 16 years of making a name for herself as a blogger and home decor expert, Design Mom has written her manifesto — about reproductive health.","Last month, dressed in a vintage red velvet tuxedo, Gabrielle Blair took the stage at Alt Summit, a design conference at Chelsea Piers in New York City. Her message: Don’t send a woman to do a man’s work — the labor of preventing unwanted pregnancies.",2022-11-04T15:45:22+0000,2022,0.0909477124183006,0.0962577160493827,0.14606602134524693,0.0909935324067703,0.137890792948836,-0.18457956989247315,-0.21530972222222217,-0.1959154347826087,-0.017837394957983206,-0.1620664473684211,2.0,0.0007405468734121767,0.006262425209812302
154,The Dobbs Decision Revealed How Weak the Pro-Life Movement Really Is,My longstanding concern about our cohesion and commitment has been vindicated.,"For most of my adult life, I have hesitated when asked whether I identify as a member of the “pro-life” movement, despite my unconditional opposition to abortion. For one thing, I am not conscious of taking part in anything that resembles activism, though my wife volunteers as a birth assistant and doula for women who would otherwise receive very poor care.",2022-11-04T09:00:33+0000,2022,0.11983222454371488,0.15880069329682422,0.1476913953062437,0.1599786594620071,0.1112205227713338,0.03263947627031343,-0.008938691735548277,0.0191171648678668,0.059869399782901636,-0.01965103053007875,3.5,0.0005113853313702508,0.0010255509004544138
155,Kamala Harris and Hillary Clinton Rally Women to Support Hochul,"Representative Lee Zeldin and Republicans nationally want to “turn back the clock on women’s rights,” Mrs. Clinton said at the Manhattan rally.","When Kathy Hochul became New York’s first female governor, and again, after she accepted the Democratic Party’s nomination in February, she did not let the moments pass without noting their historical significance.",2022-11-03T21:35:04+0000,2022,0.1625472859609107,0.08937441215320724,0.10453059936465485,0.10030340559821627,0.09985418368255161,-0.06627651847149325,0.011063469128910298,-0.02159592206914016,0.039253779539460666,-0.0993884059115895,3.0,0.0008511924725846793,0.0031623914357168216
156,Abortions Are Legal in Ethiopia. But Half of These Clinics Won’t Provide Them.,A half-century-old U.S. law is stripping women of abortion rights they are legally entitled to in their home countries.,A half-century-old U.S. law is stripping women of abortion rights they are legally entitled to in their home countries.,2022-10-18T02:21:33+0000,2022,0.14190493550414743,0.14662200624442157,0.11988009077140091,0.11802125266690594,0.09660771497864842,-0.0727542301625064,-0.12071272219645698,-0.007640486197171583,-0.023545331488955972,-0.1138427214187575,6.5,0.000408388693236288,0.002630456160657578
157,What Does ‘Abortion’ Mean? Even the Word Itself Is Up for Debate.,"In medical terms, the definition is clear. But when disputes arise, opponents argue that not every termination is an abortion.","Even after five decades of argument about abortion in the United States, the most contentious question newly at the forefront is a very basic one: What is abortion?",2022-10-18T09:00:27+0000,2022,0.08004425761907698,0.08701539377076,0.09376084443177703,0.09274367115452524,0.07908878564483908,0.07485387352790576,-0.156457702020202,-0.010316301331618353,-0.05834564683474829,0.14189662474516898,2.0,4.714173777334808e-05,0.013428349763656257
158,How Do You Tell the Story of Roe v. Wade?,A new exhibition at Harvard’s Schlesinger Library looks at how the 1973 Supreme Court decision reshaped American culture and politics.,"CAMBRIDGE, Mass. — In the corner of a ground-floor gallery at Harvard’s Schlesinger Library on the History of Women in America sits a small plexiglass case, holding two cowboy hats.",2022-11-02T15:34:49+0000,2022,0.10620613036491733,0.10430453259201986,0.1160415854342062,0.11879198012324903,0.0926061842409949,0.02783725722291795,0.011961723890972971,0.017901103287367184,0.03435930212960423,0.005450786281090461,2.7857142857142856,0.00010853444523872314,0.00013676779514898237
159,How Volunteers Open Their Homes to Women Seeking Abortions,"Home stays have roots in a pre-Roe America, where women frequently traveled long distances for abortions.","The woman arrived at Jill’s Chicago apartment at around 10 at night. Her bus had been delayed for hours, and she was exhausted and nauseated, clutching a plastic bag with a container of Jell-O and a Powerade. ",2022-10-15T09:00:27+0000,2022,0.12144288929456658,0.12572665073116618,0.11758027079998336,0.12105856006663847,0.10313191868273183,-0.14829947986682246,-0.1473281043976907,-0.15980617363524005,-0.12405295326161131,-0.07786294903618589,7.5,7.548020632965469e-05,0.0010665945248239065
160,"As Stakes Rise, State Supreme Courts Become Crucial Election Battlegrounds","Pivotal issues like abortion, gerrymandering and voting have been tossed into state justices’ laps. Politicians, ideological PACs and big money are following.","WASHINGTON — State supreme court races, traditionally Election Day afterthoughts, have emerged this year as crucial battlefields in the struggle over the course of American democracy, attracting a torrent of last-minute money and partisan advertising.",2022-11-02T09:00:28+0000,2022,0.09245809388691502,0.10132323833708402,0.11482977682132103,0.1339751930148605,0.08120103870296211,-0.10347553115357311,-0.05233076132031134,-0.08353511448221863,-0.04938308424704367,-0.06885030966725729,4.4,0.000418275189553422,0.000507728996740215
161,Biden Vows to Codify Abortion Rights if Democrats Win Midterms,"President Biden promised to restore Roe v. Wade if Democrats retain House control and expand their Senate majority, saying that it would be the first bill he would sign into law in January.","President Biden promised to restore Roe v. Wade if Democrats retain House control and expand their Senate majority, saying that it would be the first bill he would sign into law in January.",2022-10-18T18:24:54+0000,2022,0.12258016754920747,0.14884859737821082,0.09264902502552466,0.09602211200061875,0.14712403217131345,-0.18386878115835772,-0.054372773809523774,-0.24098834957521237,-0.123863875041542,-0.05058144736842105,1.3333333333333333,0.0007217974641549208,0.006820498434787856
162,"Vance Says He Will Accept Election Results, While Still Questioning 2020’s","The Republican Senate candidate in Ohio fielded questions in a Fox News town hall event that also included his Democratic rival, Representative Tim Ryan.","J.D. Vance, the Republican nominee for Senate in Ohio, said Tuesday evening that he would accept the results of his election — while also saying he stood by his false claims that the 2020 election had been “stolen.”",2022-11-02T01:39:18+0000,2022,0.10673238273114549,0.10727957329471689,0.1358575108583165,0.12961691828045502,0.08619777304653918,-0.11933825284455447,-0.1399569469373956,-0.03511789369741312,-0.039660051849496954,-0.042899814855766834,3.5,0.00039721495971749353,0.0025136058327655942
163,Top Democrats Question Their Party’s Strategy as Midterm Worries Grow,"Leading lawmakers and strategists are openly doubting the party’s kitchen-sink approach, saying Democrats have failed to unite around one central message.","Top Democratic officials, lawmakers and strategists are openly second-guessing their party’s campaign pitch and tactics, reflecting a growing sense that Democrats have failed to coalesce around one effective message with enough time to stave off major losses in the House and possibly decisive defeats in the tightly contested Senate.",2022-11-01T19:25:08+0000,2022,0.1507503691103381,0.1119151481341147,0.14340986808484635,0.1269067387779032,0.09924174780266726,-0.035122221896383185,-0.0271514795518207,-0.018419241519363316,-0.01796831215444573,-0.08986511539718865,1.25,0.0004574761111316942,0.0009000506254353332
164,Mike Pence Runs Toward Abortion Fight,"While many in the G.O.P. are trying to avoid talking about abortion in the weeks before midterm elections, the former vice president wants to make the procedure “unthinkable.”","TALLAHASSEE, Fla. — Former Vice President Mike Pence shared his vision for a post-Roe America on Thursday evening, supporting efforts to further limit abortion rights, even as many in the Republican Party are running away from the issue in the final stretch of the midterm elections.",2022-10-14T22:12:47+0000,2022,0.13757568154455094,0.14616170484668073,0.12550695496147202,0.13844052057446965,0.11557305935428555,-0.12623842383695877,-0.16705024494029774,-0.04453709659143896,-0.07311094109878011,-0.04655888973924061,11.0,0.00014575090418896377,0.0028694931931601483
165,"Abortion Is Motivating Voters, but Republicans Would Rather Change the Subject","G.O.P. candidates have been changing their positions, erasing sections about abortion from their websites and trying to focus on topics like inflation, crime and immigration.","In Wisconsin, Tim Michels, a Republican running for governor, promised activists that he would never “flip-flop” on his support for an 1849 law that bans abortion except when a woman’s life is threatened. Less than three weeks later, he changed his stance.",2022-10-12T09:00:32+0000,2022,0.1048824321099957,0.09732840149040008,0.1413904185097322,0.12673961489437327,0.12455277659168457,-0.039918878518693794,-0.08380125907508955,-0.04291513758803417,0.034891578558323894,0.04040714028969563,2.0,0.00031525686259614255,0.0029098907137649586
166,Biden’s Agenda Hangs in the Balance if Republicans Take Congress,"On a wide array of issues like abortion, taxes, race and judges, President Biden’s opportunities would shrink as Republicans vow to dismantle much of his legislative accomplishments.","WASHINGTON — For President Biden, the Dreaming-of-F.D.R. phase of his presidency may end in little more than a week. If Republicans capture one or both houses of Congress in midterm elections, as polling suggests, Mr. Biden’s domestic agenda will suddenly transform from a quest for a New Deal 2.0 to trench warfare defending the accomplishments of his first two years in office.",2022-10-29T09:00:24+0000,2022,0.11403044342339919,0.0889128934799058,0.11465102755839847,0.09262214787507,0.09165073569446666,-0.177927347107068,-0.20234407486631012,-0.07081071553482035,-0.06481152666940904,-0.05438628479033515,2.5,0.0001644688688852563,0.004932495210038581
